timestamp: 1468517368, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 0.0000, current latitude: 0.0000, current altitude: 0.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517368, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 0.0000, current latitude: 0.0000, current altitude: 0.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517368, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 0.0000, current latitude: 0.0000, current altitude: 0.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517368, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 0.0000, current latitude: 0.0000, current altitude: 0.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517368, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 0.0000, current latitude: 0.0000, current altitude: 0.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 0.0000, current latitude: 0.0000, current altitude: 0.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 0.0000, current latitude: 0.0000, current altitude: 0.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 0.0000, current latitude: 0.0000, current altitude: 0.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517369, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517370, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517371, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517372, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517373, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517374, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517375, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517375, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517375, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517375, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517375, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
timestamp: 1468517375, brakes: 1, current pwm signal:7, current velocity: 0.000000, current longitude: 7.1815, current latitude: 50.7796, current altitude: 68.00, currentPower: 0.00, currentTorque: 0.00
